__time,/joint_accelerations/data[0],/joint_accelerations/data[1],/joint_accelerations/layout/data_offset,/joint_states/header/stamp,/joint_states/joint_1/position,/joint_states/joint_1/velocity,/joint_states/joint_2/position,/joint_states/joint_2/velocity
1781200249.816961,-0.828316649,-0.038943105,0.000000000,,,,,
1781200249.817059,,,,1781200249.815829992,-1.524305678,0.425607097,-0.098132188,0.112446757
1781200249.817297,,,,1781200249.816817284,-1.523887725,0.424789058,-0.098021589,0.112407865
1781200249.817316,-0.831418627,-0.039528697,0.000000000,,,,,
1781200249.818207,-0.834116364,-0.040038073,0.000000000,,,,,
1781200249.818307,,,,1781200249.817907095,-1.523434779,0.423897782,-0.097901524,0.112365083
1781200249.818841,-0.837034371,-0.040591110,0.000000000,,,,,
1781200249.818887,,,,1781200249.818652630,-1.523092392,0.423220618,-0.097810646,0.112332245
1781200249.820932,-0.839236294,-0.041007641,0.000000000,,,,,
1781200249.821124,,,,1781200249.820559740,-1.522624607,0.422290969,-0.097686263,0.112286819
1781200249.822566,-0.842239174,-0.041579701,0.000000000,,,,,
1781200249.822853,,,,1781200249.822359800,-1.521718930,0.420476847,-0.097444598,0.112197260
1781200249.823798,-0.848034588,-0.042706241,0.000000000,,,,,
1781200249.824088,,,,1781200249.823528051,-1.521078306,0.419180817,-0.097273229,0.112131993
1781200249.824782,-0.852119934,-0.043494866,0.000000000,,,,,
1781200249.824949,,,,1781200249.824484348,-1.520648193,0.418304641,-0.097157978,0.112087270
1781200249.825594,-0.854856276,-0.044020256,0.000000000,,,,,
1781200249.825680,,,,1781200249.825411797,-1.520281537,0.417553988,-0.097059588,0.112048616
1781200249.826113,-0.857184660,-0.044467265,0.000000000,,,,,
1781200249.826680,,,,1781200249.826236486,-1.519995156,0.416965256,-0.096982651,0.112018075
1781200249.827160,-0.859000548,-0.044815490,0.000000000,,,,,
1781200249.827321,,,,1781200249.827033997,-1.519546787,0.416039503,-0.096861980,0.111969776
1781200249.827674,-0.861838556,-0.045364431,0.000000000,,,,,
1781200249.827769,,,,1781200249.827534914,-1.519325854,0.415581329,-0.096802467,0.111945660
1781200249.828887,-0.863234883,-0.045632629,0.000000000,,,,,
1781200249.828991,,,,1781200249.828617573,-1.518861908,0.414615387,-0.096677260,0.111894598
1781200249.831102,-0.866162090,-0.046201516,0.000000000,,,,,
1781200249.831256,-0.868954897,-0.046745268,0.000000000,,,,,
1781200249.831264,,,,1781200249.830134392,-1.518418309,0.413686597,-0.096557328,0.111845056
1781200249.831820,,,,1781200249.831092358,-1.517912795,0.412622018,-0.096420373,0.111787787
1781200249.832017,-0.872130198,-0.047366747,0.000000000,,,,,
1781200249.832024,,,,1781200249.831726551,-1.517585627,0.411929342,-0.096331618,0.111750166
1781200249.834082,-0.874181273,-0.047766252,0.000000000,,,,,
1781200249.834204,,,,1781200249.833081484,-1.517080073,0.410853664,-0.096194182,0.111691390
1781200249.834277,-0.877344011,-0.048388358,0.000000000,,,,,
1781200249.834286,,,,1781200249.833964825,-1.516753537,0.410155186,-0.096105292,0.111652867
1781200249.835816,-0.879382815,-0.048787410,0.000000000,,,,,
1781200249.836004,,,,1781200249.835371017,-1.516291075,0.409161250,-0.095979157,0.111597724
1781200249.836778,-0.882264491,-0.049355998,0.000000000,,,,,
1781200249.838021,-0.885640954,-0.050026426,0.000000000,,,,,
1781200249.838048,,,,1781200249.836488247,-1.515747830,0.407986489,-0.095830648,0.111532005
1781200249.838085,,,,1781200249.837643862,-1.515353107,0.407127834,-0.095722562,0.111483503
1781200249.838878,-0.888088709,-0.050510728,0.000000000,,,,,
1781200249.838967,,,,1781200249.838509321,-1.514867083,0.406064869,-0.095589198,0.111423046
1781200249.839786,-0.891095784,-0.051109609,0.000000000,,,,,
1781200249.840147,,,,1781200249.839545727,-1.514482611,0.405219398,-0.095483526,0.111374553
1781200249.841199,-0.893469400,-0.051581522,0.000000000,,,,,
1781200249.841566,,,,1781200249.840926647,-1.513963537,0.404071639,-0.095340538,0.111308291
1781200249.842704,-0.896666319,-0.052222584,0.000000000,,,,,
1781200249.842842,,,,1781200249.842503309,-1.513443261,0.402913789,-0.095196895,0.111240857
1781200249.847747,-0.899862002,-0.052865391,0.000000000,,,,,
1781200249.847920,,,,1781200249.845699072,-1.512149658,0.400003656,-0.094837698,0.111069892
1781200249.848904,-0.907765857,-0.054517780,0.000000000,,,,,
1781200249.849080,,,,1781200249.848427296,-1.510990824,0.397356282,-0.094514241,0.110910898
1781200249.849952,-0.914800840,-0.055985530,0.000000000,,,,,
1781200249.850080,,,,1781200249.849452972,-1.510591780,0.396435463,-0.094402657,0.110854544
1781200249.850666,-0.917214510,-0.056473429,0.000000000,,,,,
1781200249.850758,,,,1781200249.850453377,-1.510069721,0.395223896,-0.094256326,0.110779947
1781200249.851097,-0.920363871,-0.057115760,0.000000000,,,,,
1781200249.851192,,,,1781200249.850943327,-1.509844353,0.394698378,-0.094193090,0.110747335
1781200249.852244,-0.921720901,-0.057389517,0.000000000,,,,,
1781200249.852373,,,,1781200249.851978064,-1.509569806,0.394056198,-0.094115959,0.110707351
1781200249.853020,,,,1781200249.852594614,-1.509204383,0.393198051,-0.094013121,0.110653704
1781200249.853084,-0.923371649,-0.057723948,0.000000000,,,,,
1781200249.854395,,,,1781200249.853918552,-1.508765769,0.392162856,-0.093889434,0.110588643
1781200249.854808,,,,1781200249.854550123,-1.508440310,0.391391023,-0.093797515,0.110539822
1781200249.855088,-0.925564653,-0.058171215,0.000000000,,,,,
1781200249.855360,-0.928190675,-0.058710241,0.000000000,,,,,
1781200249.858859,-0.930135143,-0.059108380,0.000000000,,,,,
1781200249.859027,,,,1781200249.858577967,-1.507891215,0.390081727,-0.093642032,0.110456619
1781200249.861025,-0.933406723,-0.059787552,0.000000000,,,,,
1781200249.861135,,,,1781200249.859746456,-1.506528185,0.386792466,-0.093253532,0.110245932
1781200249.861188,-0.941475679,-0.061539359,0.000000000,,,,,
1781200249.861195,,,,1781200249.860466242,-1.506145814,0.385859503,-0.093144344,0.110184949
1781200249.861397,-0.943729928,-0.062006931,0.000000000,,,,,
1781200249.861620,,,,1781200249.861270905,-1.505875271,0.385196674,-0.093066986,0.110141398
1781200249.862298,-0.945321911,-0.062336246,0.000000000,,,,,
1781200249.862475,,,,1781200249.862068176,-1.505562243,0.384426924,-0.092977342,0.110090640
1781200249.863077,-0.947160507,-0.062718339,0.000000000,,,,,
1781200249.863195,,,,1781200249.862749815,-1.505279916,0.383730057,-0.092896378,0.110044495
1781200249.863907,-0.948815775,-0.063062700,0.000000000,,,,,
1781200249.864053,,,,1781200249.863573790,-1.504949124,0.382910386,-0.092801359,0.109990016
1781200249.865433,-0.950751385,-0.063467425,0.000000000,,,,,
1781200249.865582,,,,1781200249.865047932,-1.504515569,0.381830842,-0.092676551,0.109917951
1781200249.866326,-0.953281933,-0.064000976,0.000000000,,,,,
