__time,/joint_accelerations/data[0],/joint_accelerations/data[1],/joint_accelerations/layout/data_offset,/joint_states/header/stamp,/joint_states/joint_1/position,/joint_states/joint_1/velocity,/joint_states/joint_2/position,/joint_states/joint_2/velocity
1781200113.835061,-5.484432864,-3.147894067,0.000000000,,,,,
1781200113.835588,,,,1781200113.834330082,0.753990891,-0.526714613,-0.862541492,-0.959008618
1781200113.835713,-5.510149789,-3.086476994,0.000000000,,,,,
1781200113.835735,,,,1781200113.835285664,0.753453313,-0.532279611,-0.863513195,-0.962125818
1781200113.837078,-5.536388146,-3.023824526,0.000000000,,,,,
1781200113.838019,,,,1781200113.836440802,0.752890994,-0.538065552,-0.864521991,-0.965285942
1781200113.838802,-5.563571957,-2.958922969,0.000000000,,,,,
1781200113.839392,,,,1781200113.837472439,0.752357034,-0.543531155,-0.865473135,-0.968192761
1781200113.839801,-5.589145842,-2.897870285,0.000000000,,,,,
1781200113.839941,,,,1781200113.838315248,0.751811136,-0.549087834,-0.866438568,-0.971073797
1781200113.839969,-5.615053870,-2.836023514,0.000000000,,,,,
1781200113.839974,,,,1781200113.839702368,0.751165538,-0.555612285,-0.867570743,-0.974369135
1781200113.840489,-5.645385293,-2.763620714,0.000000000,,,,,
1781200113.840553,,,,1781200113.840239048,0.750698127,-0.560321569,-0.868385468,-0.976674500
1781200113.841842,-5.667154264,-2.711654468,0.000000000,,,,,
1781200113.841950,,,,1781200113.841391325,0.750123747,-0.566071900,-0.869379269,-0.979425954
1781200113.845134,-5.693674758,-2.648344414,0.000000000,,,,,
1781200113.845240,,,,1781200113.842325926,0.749542197,-0.571862037,-0.870378027,-0.982119166
1781200113.845545,-5.720279516,-2.584828472,0.000000000,,,,,
1781200113.845708,,,,1781200113.845436811,0.747908798,-0.587758860,-0.873127327,-0.989302480
1781200113.845952,-5.793592892,-2.409800922,0.000000000,,,,,
1781200113.846016,,,,1781200113.845823288,0.747430897,-0.592432406,-0.873926941,-0.991246406
1781200113.846181,-5.814745425,-2.359273511,0.000000000,,,,,
1781200113.846204,,,,1781200113.846075535,0.747251606,-0.594186965,-0.874226258,-0.991958300
1781200113.848180,-5.822646113,-2.340397386,0.000000000,,,,,
1781200113.848272,,,,1781200113.847985506,0.746542532,-0.601056016,-0.875399741,-0.994719297
1781200113.848490,-5.853657278,-2.266301145,0.000000000,,,,,
1781200113.848761,,,,1781200113.848350286,0.745900708,-0.607243022,-0.876453638,-0.997114657
1781200113.849951,-5.881452750,-2.199866564,0.000000000,,,,,
1781200113.850066,,,,1781200113.849558592,0.745330583,-0.612715649,-0.877383347,-0.999161609
1781200113.850618,-5.905929504,-2.141344772,0.000000000,,,,,
1781200113.850718,,,,1781200113.850441456,0.744749434,-0.618267016,-0.878324416,-1.001174398
1781200113.851947,-5.930673724,-2.082164204,0.000000000,,,,,
1781200113.852058,,,,1781200113.851424694,0.744124042,-0.624208928,-0.879329578,-1.003260508
1781200113.852595,-5.957073084,-2.019002115,0.000000000,,,,,
1781200113.852667,,,,1781200113.852360010,0.743534291,-0.629787304,-0.880270830,-1.005151160
1781200113.853603,-5.981758184,-1.959917074,0.000000000,,,,,
1781200113.853681,,,,1781200113.853327036,0.742861596,-0.636113062,-0.881335978,-1.007223788
1781200113.854553,-6.009666961,-1.893087088,0.000000000,,,,,
1781200113.854637,,,,1781200113.854279995,0.742243887,-0.641896278,-0.882307001,-1.009045542
1781200113.855613,-6.035071384,-1.832223210,0.000000000,,,,,
1781200113.856048,,,,1781200113.855337381,0.741589633,-0.647989697,-0.883327670,-1.010895479
1781200113.856882,-6.061747494,-1.768280115,0.000000000,,,,,
1781200113.857276,,,,1781200113.856294394,0.740943191,-0.653981558,-0.884328639,-1.012643373
1781200113.857404,-6.087877661,-1.705610486,0.000000000,,,,,
1781200113.858448,,,,1781200113.857312679,0.740280074,-0.660097288,-0.885347636,-1.014356786
1781200113.858538,-6.114451052,-1.641840227,0.000000000,,,,,
1781200113.858546,,,,1781200113.858361244,0.739598354,-0.666352751,-0.886387104,-1.016036491
1781200113.859552,-6.141531250,-1.576812352,0.000000000,,,,,
1781200113.859659,,,,1781200113.859308720,0.738930641,-0.672451002,-0.887397536,-1.017602191
1781200113.860486,-6.167826196,-1.513627261,0.000000000,,,,,
1781200113.860563,,,,1781200113.860299110,0.738259765,-0.678549083,-0.888405110,-1.019098702
1781200113.861304,-6.194021779,-1.450636912,0.000000000,,,,,
1781200113.861338,,,,1781200113.861199379,0.737585288,-0.684651061,-0.889410473,-1.020527783
1781200113.862479,-6.220136155,-1.387795829,0.000000000,,,,,
1781200113.862597,,,,1781200113.862270832,0.736877020,-0.691026396,-0.890457922,-1.021950206
1781200113.863405,-6.247323457,-1.322322145,0.000000000,,,,,
1781200113.863489,,,,1781200113.863204002,0.736191077,-0.697173088,-0.891464691,-1.023251228
1781200113.864364,-6.273429900,-1.259399439,0.000000000,,,,,
1781200113.865774,-6.299360929,-1.196847142,0.000000000,,,,,
1781200113.866578,-6.327190410,-1.129655652,0.000000000,,,,,
1781200113.867385,-6.353264753,-1.066641619,0.000000000,,,,,
1781200113.868408,-6.378948972,-1.004511727,0.000000000,,,,,
1781200113.868516,,,,1781200113.864214897,0.735504039,-0.703301451,-0.892465482,-1.024481505
1781200113.868531,,,,1781200113.865313768,0.734760307,-0.709901014,-0.893540100,-1.025735389
1781200113.868539,,,,1781200113.866274595,0.734057496,-0.716110696,-0.894547873,-1.026844065
1781200113.868546,,,,1781200113.867176294,0.733359486,-0.722250726,-0.895541250,-1.027874907
1781200113.868552,,,,1781200113.868224621,0.732623627,-0.728692406,-0.896580257,-1.028889297
1781200113.869503,-6.405800637,-0.939493868,0.000000000,,,,,
1781200113.869599,,,,1781200113.869346857,0.731848234,-0.735446150,-0.897666077,-1.029879821
1781200113.870815,-6.433849762,-0.871504006,0.000000000,,,,,
1781200113.870955,,,,1781200113.870526791,0.731056904,-0.742304917,-0.898764965,-1.030808883
1781200113.872279,-6.462221683,-0.802652877,0.000000000,,,,,
1781200113.872550,,,,1781200113.871985912,0.730046916,-0.750995733,-0.900152715,-1.031888342
1781200113.873449,,,,1781200113.873161554,0.729419040,-0.756389751,-0.901009775,-1.032482324
1781200113.873834,,,,1781200113.873706818,0.728594359,-0.763432994,-0.902125862,-1.033197235
1781200113.875733,-6.498065161,-0.715557500,0.000000000,,,,,
1781200113.876096,-6.520151417,-0.661815946,0.000000000,,,,,
1781200113.876773,-6.548927386,-0.591719476,0.000000000,,,,,
1781200113.876898,,,,1781200113.876485109,0.726888270,-0.777797975,-0.904395013,-1.034495164
1781200113.877381,-6.607630513,-0.448465917,0.000000000,,,,,
1781200113.877813,,,,1781200113.877244949,0.725860243,-0.786435456,-0.905748069,-1.035081397
1781200113.879068,-6.642504342,-0.363147466,0.000000000,,,,,
1781200113.879247,,,,1781200113.878661633,0.724828072,-0.795058975,-0.907092458,-1.035552847
1781200113.881072,-6.677143969,-0.278248354,0.000000000,,,,,
1781200113.881192,,,,1781200113.880750179,0.723132210,-0.809054949,-0.909264305,-1.036136084
1781200113.881743,-6.733255087,-0.140415995,0.000000000,,,,,
1781200113.881845,,,,1781200113.881558180,0.722391852,-0.815170260,-0.910205465,-1.036263614
1781200113.882606,-6.757457415,-0.080810400,0.000000000,,,,,
1781200113.882719,,,,1781200113.882335424,0.721688555,-0.820959218,-0.911093268,-1.036332842
1781200113.884045,-6.780282387,-0.024518300,0.000000000,,,,,
1781200113.884172,,,,1781200113.883721828,0.720737407,-0.828740969,-0.912282702,-1.036360982
1781200113.884863,-6.810896730,0.051099464,0.000000000,,,,,
1781200113.884949,,,,1781200113.884567261,0.719990683,-0.834833037,-0.913209644,-1.036315275
1781200113.885614,-6.834732163,0.110076770,0.000000000,,,,,
1781200113.885718,,,,1781200113.885441303,0.719144589,-0.841703419,-0.914251253,-1.036204624
1781200113.886996,-6.861529963,0.176488175,0.000000000,,,,,
1781200113.887101,,,,1781200113.886822701,0.718044426,-0.850578321,-0.915591215,-1.035976350
1781200113.887307,-6.896047950,0.262194482,0.000000000,,,,,
1781200113.887348,,,,1781200113.887152910,0.717517149,-0.854831941,-0.916230127,-1.035814623
1781200113.888743,-6.912464120,0.303033014,0.000000000,,,,,
1781200113.889343,,,,1781200113.888309956,0.716637565,-0.861886339,-0.917286894,-1.035505368
1781200113.889484,-6.939665792,0.370794221,0.000000000,,,,,
1781200113.889605,,,,1781200113.889402628,0.715748412,-0.868987053,-0.918346042,-1.035125968
1781200113.890687,-6.966935550,0.438853554,0.000000000,,,,,
1781200113.890758,,,,1781200113.890400648,0.714844579,-0.876173921,-0.919413378,-1.034673261
1781200113.891434,-6.994424803,0.507594101,0.000000000,,,,,
1781200113.891511,,,,1781200113.891271114,0.713989025,-0.882951316,-0.920415470,-1.034181417
1781200113.892564,-7.020235040,0.572262644,0.000000000,,,,,
1781200113.892643,,,,1781200113.892337799,0.713107139,-0.889908264,-0.921439766,-1.033614313
1781200113.893895,-7.046628781,0.638521048,0.000000000,,,,,
1781200113.894018,,,,1781200113.893498898,0.712212967,-0.896933196,-0.922469563,-1.032977758
1781200113.894374,-7.073175289,0.705296828,0.000000000,,,,,
1781200113.894410,,,,1781200113.894240856,0.711327635,-0.903861371,-0.923480688,-1.032286920
1781200113.895396,-7.099249619,0.771019210,0.000000000,,,,,
1781200113.895465,,,,1781200113.895197392,0.710430710,-0.910852073,-0.924496444,-1.031527690
1781200113.896385,-7.125456060,0.837211234,0.000000000,,,,,
1781200113.896471,,,,1781200113.896239519,0.709483407,-0.918203349,-0.925559772,-1.030663946
1781200113.897252,-7.152909611,0.906702293,0.000000000,,,,,
1781200113.897314,,,,1781200113.897159576,0.708560357,-0.925338570,-0.926586984,-1.029759486
1781200113.898417,-7.179441507,0.974010938,0.000000000,,,,,
1781200113.898501,,,,1781200113.898266077,0.707613763,-0.932625538,-0.927631163,-1.028770887
1781200113.899517,-7.206429732,1.042631008,0.000000000,,,,,
1781200113.899583,,,,1781200113.899325609,0.706676956,-0.939808950,-0.928655612,-1.027731586
1781200113.900506,-7.232922623,1.110146870,0.000000000,,,,,
1781200113.900669,,,,1781200113.900239468,0.705750057,-0.946889178,-0.929660584,-1.026644876
1781200113.901489,-7.258926892,1.176570371,0.000000000,,,,,
1781200113.901619,,,,1781200113.901288271,0.704787273,-0.954213305,-0.930695252,-1.025457737
1781200113.906491,-7.285722183,1.245174768,0.000000000,,,,,
1781200113.907722,-7.381381570,1.491163609,0.000000000,,,,,
1781200113.907929,,,,1781200113.905857563,0.701288761,-0.980216922,-0.934339372,-1.021013559
1781200113.907975,-7.432298507,1.623113259,0.000000000,,,,,
1781200113.907981,,,,1781200113.906905651,0.699383938,-0.994356940,-0.936289787,-1.018157037
1781200113.907997,,,,1781200113.907653332,0.698681944,-0.999576576,-0.937004029,-1.017017139
1781200113.908857,-7.450857439,1.671404533,0.000000000,,,,,
1781200113.909029,,,,1781200113.908445597,0.697830945,-1.005880180,-0.937863254,-1.015603091
1781200113.909941,-7.473216880,1.729702044,0.000000000,,,,,
1781200113.910076,,,,1781200113.909521818,0.696823408,-1.013310815,-0.938871360,-1.013883244
1781200113.910429,-7.499495138,1.798384015,0.000000000,,,,,
1781200113.910469,,,,1781200113.910272121,0.695914941,-1.019990338,-0.939772962,-1.012281490
1781200113.912251,-7.523008904,1.860004917,0.000000000,,,,,
1781200113.912394,,,,1781200113.911794424,0.694676189,-1.029046430,-0.940988837,-1.010042442
1781200113.913269,-7.554806393,1.943566009,0.000000000,,,,,
1781200113.913281,,,,1781200113.912890911,0.693303180,-1.039029609,-0.942320147,-1.007474148
1781200113.913555,-7.589695091,2.035576789,0.000000000,,,,,
1781200113.913650,,,,1781200113.913408518,0.692658211,-1.043719676,-0.942941940,-1.006216260
1781200113.914963,-7.605950004,2.078584660,0.000000000,,,,,
1781200113.915076,,,,1781200113.914787531,0.691607484,-1.051321328,-0.943945512,-1.004138849
1781200113.915523,-7.632264254,2.148359187,0.000000000,,,,,
1781200113.915698,,,,1781200113.915441990,0.690427196,-1.059821129,-0.945061124,-1.001746293
1781200113.916512,-7.661573938,2.226318076,0.000000000,,,,,
1781200113.916544,,,,1781200113.916400433,0.689536039,-1.066224719,-0.945896834,-0.999885523
1781200113.917338,-7.683526301,2.284891871,0.000000000,,,,,
1781200113.917482,,,,1781200113.917232513,0.688500167,-1.073637969,-0.946859421,-0.997681004
1781200113.919032,,,,1781200113.918402433,0.687393575,-1.081525498,-0.947877762,-0.995273804
1781200113.919255,-7.708860428,2.352672212,0.000000000,,,,,
1781200113.920511,-7.735708381,2.424724594,0.000000000,,,,,
1781200113.920656,,,,1781200113.920295477,0.686212964,-1.089905003,-0.948953021,-0.992647284
1781200113.921846,-7.764110155,2.501200274,0.000000000,,,,,
1781200113.922060,,,,1781200113.921498537,0.684360428,-1.102945804,-0.950613241,-0.988446203
1781200113.922712,,,,1781200113.922382355,0.682968040,-1.112716525,-0.951846021,-0.985167187
1781200113.923278,-7.808199721,2.620401691,0.000000000,,,,,
1781200113.923981,-7.840935832,2.709363995,0.000000000,,,,,
1781200113.924086,,,,1781200113.923715591,0.681770855,-1.121089672,-0.952894968,-0.982273922
1781200113.924714,-7.868814692,2.785433312,0.000000000,,,,,
1781200113.925193,,,,1781200113.924559116,0.680472312,-1.130131097,-0.954019943,-0.979073404
1781200113.925887,-7.898784685,2.867514746,0.000000000,,,,,
1781200113.926336,,,,1781200113.925620317,0.679519629,-1.136750871,-0.954838466,-0.976670211
1781200113.926425,-7.920589369,2.927453938,0.000000000,,,,,
1781200113.926635,,,,1781200113.926379204,0.678414811,-1.144397527,-0.955778629,-0.973844003
1781200113.927583,-7.945693822,2.996676902,0.000000000,,,,,
1781200113.927659,,,,1781200113.927412748,0.677237531,-1.152513966,-0.956770274,-0.970782931
1781200113.928433,-7.972230316,3.070105308,0.000000000,,,,,
