__time,/joint_accelerations/data[0],/joint_accelerations/data[1],/joint_accelerations/layout/data_offset,/joint_states/header/stamp,/joint_states/joint_1/position,/joint_states/joint_1/velocity,/joint_states/joint_2/position,/joint_states/joint_2/velocity
1781198451.060530,,,,1781198451.060133934,-1.667452100,-2.630802787,-0.232178327,-1.855395222
1781198451.061387,-3.608045654,18.682862137,0.000000000,,,,,
1781198451.061501,,,,1781198451.061164856,-1.670158608,-2.634509437,-0.234064710,-1.836201776
1781198451.062868,-3.592620131,18.726208884,0.000000000,,,,,
1781198451.063137,,,,1781198451.062325239,-1.672957233,-2.638320345,-0.235991409,-1.816337763
1781198451.063221,-3.576051254,18.768758831,0.000000000,,,,,
1781198451.063236,,,,1781198451.063035965,-1.675431770,-2.641670147,-0.237676362,-1.798756466
1781198451.065306,-3.560902239,18.804557364,0.000000000,,,,,
1781198451.065422,,,,1781198451.064979553,-1.678000822,-2.645128634,-0.239405646,-1.780492746
1781198451.066040,-3.544669125,18.839851410,0.000000000,,,,,
1781198451.066326,,,,1781198451.065759897,-1.682321204,-2.650905651,-0.242257408,-1.749788009
1781198451.067019,-3.516114252,18.894428658,0.000000000,,,,,
1781198451.067097,,,,1781198451.066705465,-1.684846669,-2.654251159,-0.243905189,-1.731810357
1781198451.067485,-3.498853876,18.924276365,0.000000000,,,,,
1781198451.067570,,,,1781198451.067320585,-1.686606412,-2.656568842,-0.245044057,-1.719274689
1781198451.068443,-3.486572274,18.944139826,0.000000000,,,,,
1781198451.068552,,,,1781198451.068218231,-1.688823739,-2.659475758,-0.246464327,-1.703480088
1781198451.069387,-3.470760615,18.967888745,0.000000000,,,,,
1781198451.069473,,,,1781198451.069224596,-1.691435702,-2.662880154,-0.248116986,-1.684874884
1781198451.070230,-3.451666833,18.994084021,0.000000000,,,,,
1781198451.070311,,,,1781198451.070068359,-1.694037991,-2.666249019,-0.249743348,-1.666336449
1781198451.075148,-3.432166339,19.018373490,0.000000000,,,,,
1781198451.075240,,,,1781198451.074880600,-1.704665953,-2.679860524,-0.256052690,-1.590912167
1781198451.075554,-3.346398013,19.093019895,0.000000000,,,,,
1781198451.075938,,,,1781198451.075407267,-1.708329162,-2.684427069,-0.258188118,-1.564857545
1781198451.076543,-3.315537894,19.114039174,0.000000000,,,,,
1781198451.076650,,,,1781198451.076252222,-1.710101516,-2.686614322,-0.259212133,-1.552248052
