__time,/joint_accelerations/data[0],/joint_accelerations/data[1],/joint_accelerations/layout/data_offset,/joint_states/header/stamp,/joint_states/joint_1/position,/joint_states/joint_1/velocity,/joint_states/joint_2/position,/joint_states/joint_2/velocity
1781193318.852269,,,,1781193318.852046728,0.749138226,-0.637634793,-0.808350475,-0.318678829
1781193318.853039,-5.889863866,-0.948268665,0.000000000,,,,,
1781193318.853096,,,,1781193318.852808714,0.748534290,-0.643165410,-0.808650552,-0.319569259
1781193318.854459,-5.895041516,-0.923517817,0.000000000,,,,,
1781193318.854507,,,,1781193318.853794813,0.747885773,-0.649055565,-0.808970779,-0.320492011
1781193318.854844,-5.900557088,-0.897234587,0.000000000,,,,,
1781193318.854887,,,,1781193318.854698658,0.747244552,-0.654833461,-0.809285468,-0.321370594
1781193318.855973,-5.905963380,-0.871547090,0.000000000,,,,,
1781193318.856050,,,,1781193318.855731249,0.746569514,-0.660866072,-0.809614640,-0.322260830
1781193318.856821,-5.911608167,-0.844810011,0.000000000,,,,,
1781193318.856881,,,,1781193318.856678247,0.745921326,-0.666614278,-0.809928792,-0.323082289
1781193318.857843,,,,1781193318.857684135,0.745240880,-0.672600280,-0.810256482,-0.323911280
1781193318.857892,-5.916980899,-0.819432219,0.000000000,,,,,
1781193318.858929,-5.922576069,-0.793083491,0.000000000,,,,,
1781193318.858993,,,,1781193318.858734608,0.744560970,-0.678534855,-0.810581845,-0.324705970
1781193318.859831,-5.928119966,-0.767051121,0.000000000,,,,,
1781193318.859858,,,,1781193318.859682083,0.743882329,-0.684412983,-0.810904567,-0.325466553
1781193318.861309,-5.933608028,-0.741353223,0.000000000,,,,,
1781193318.861354,,,,1781193318.860741138,0.743181522,-0.690435720,-0.811235686,-0.326219042
1781193318.862313,-5.939230377,-0.715102762,0.000000000,,,,,
1781193318.862363,,,,1781193318.861788273,0.742445123,-0.696713255,-0.811581286,-0.326974878
1781193318.863014,-5.945091157,-0.687821356,0.000000000,,,,,
1781193318.863067,,,,1781193318.862815857,0.741761795,-0.702496134,-0.811899990,-0.327643932
1781193318.863872,-5.950482278,-0.662789485,0.000000000,,,,,
1781193318.863921,,,,1781193318.863682508,0.741072614,-0.708286108,-0.812219424,-0.328288843
1781193318.864986,-5.955878064,-0.637801998,0.000000000,,,,,
1781193318.865043,,,,1781193318.864705086,0.740361956,-0.714212344,-0.812546710,-0.328923471
1781193318.865815,-5.961400361,-0.612297620,0.000000000,,,,,
1781193318.865878,,,,1781193318.865691185,0.739642028,-0.720171729,-0.812876134,-0.329535561
1781193318.866810,-5.966951894,-0.586726005,0.000000000,,,,,
1781193318.866854,,,,1781193318.866690636,0.738920465,-0.726101388,-0.813204190,-0.330118620
1781193318.867846,-5.972473422,-0.561358071,0.000000000,,,,,
1781193318.867900,,,,1781193318.867691040,0.738186563,-0.732088655,-0.813535690,-0.330681369
1781193318.869395,-5.978047322,-0.535815706,0.000000000,,,,,
1781193318.869442,,,,1781193318.868828297,0.737447853,-0.738071867,-0.813867194,-0.331217648
1781193318.869800,-5.983615502,-0.510363998,0.000000000,,,,,
1781193318.869807,,,,1781193318.869683981,0.736710032,-0.744005741,-0.814196160,-0.331723769
1781193318.870849,-5.989135380,-0.485194962,0.000000000,,,,,
1781193318.870916,,,,1781193318.870714426,0.735951014,-0.750066357,-0.814532340,-0.332214755
1781193318.872124,,,,1781193318.871847630,0.735180075,-0.756178148,-0.814871517,-0.332683280
1781193318.872413,-5.994772796,-0.459554584,0.000000000,,,,,
1781193318.874926,-6.000456560,-0.433767274,0.000000000,,,,,
1781193318.875062,,,,1781193318.872937918,0.734362356,-0.762612203,-0.815228739,-0.333148392
1781193318.875125,-6.006441973,-0.406682722,0.000000000,,,,,
1781193318.875129,,,,1781193318.874257803,0.733406491,-0.770067843,-0.815642894,-0.333653196
1781193318.875289,-6.013389567,-0.375343472,0.000000000,,,,,
1781193318.875601,,,,1781193318.875233412,0.732776604,-0.774955551,-0.815914337,-0.333958277
1781193318.876587,-6.017918941,-0.354936063,0.000000000,,,,,
1781193318.876719,,,,1781193318.876295090,0.732059977,-0.780481119,-0.816221272,-0.334284174
1781193318.877109,-6.023044850,-0.331892648,0.000000000,,,,,
1781193318.877183,,,,1781193318.876965761,0.731269905,-0.786531274,-0.816557396,-0.334617561
1781193318.878189,-6.028661826,-0.306701292,0.000000000,,,,,
1781193318.878312,,,,1781193318.877915621,0.730508859,-0.792321966,-0.816879088,-0.334912156
1781193318.879571,-6.034033554,-0.282658404,0.000000000,,,,,
1781193318.879694,,,,1781193318.879139423,0.729684745,-0.798549174,-0.817225023,-0.335203863
1781193318.880399,-6.039813638,-0.256847685,0.000000000,,,,,
1781193318.880491,,,,1781193318.880252600,0.728940044,-0.804142530,-0.817535669,-0.335441725
1781193318.880916,-6.044997278,-0.233741249,0.000000000,,,,,
1781193318.880977,,,,1781193318.880793095,0.728115099,-0.810296803,-0.817877417,-0.335679691
1781193318.882014,-6.050705600,-0.208352921,0.000000000,,,,,
1781193318.882105,,,,1781193318.881822586,0.727276803,-0.816508960,-0.818222273,-0.335893604
1781193318.882853,-6.056466537,-0.182783782,0.000000000,,,,,
1781193318.882930,,,,1781193318.882737160,0.726472821,-0.822429580,-0.818550807,-0.336072288
1781193318.883858,-6.061952285,-0.158480925,0.000000000,,,,,
1781193318.883939,,,,1781193318.883696556,0.725656618,-0.828402263,-0.818882085,-0.336228435
1781193318.885084,-6.067485259,-0.134015663,0.000000000,,,,,
1781193318.885167,,,,1781193318.884891033,0.724775877,-0.834803624,-0.819236964,-0.336369825
1781193318.885969,-6.073418599,-0.107835141,0.000000000,,,,,
1781193318.886004,,,,1781193318.885851622,0.723944315,-0.840810241,-0.819569739,-0.336476474
1781193318.886877,-6.078979939,-0.083338069,0.000000000,,,,,
1781193318.886930,,,,1781193318.886747122,0.723109292,-0.846804644,-0.819901615,-0.336558653
1781193318.888103,-6.084528168,-0.058941934,0.000000000,,,,,
1781193318.888158,,,,1781193318.888022661,0.722183980,-0.853401873,-0.820266603,-0.336622561
1781193318.888967,-6.090639653,-0.032124411,0.000000000,,,,,
1781193318.889009,,,,1781193318.888904333,0.721330417,-0.859450786,-0.820600951,-0.336654466
1781193318.890084,-6.096235234,-0.007608717,0.000000000,,,,,
1781193318.890163,,,,1781193318.889839888,0.720486068,-0.865398742,-0.820929424,-0.336661889
1781193318.891091,-6.101734594,0.016446958,0.000000000,,,,,
1781193318.891152,,,,1781193318.890855312,0.719651116,-0.871246291,-0.821252046,-0.336646127
1781193318.892319,-6.107138357,0.040048374,0.000000000,,,,,
1781193318.892421,,,,1781193318.892071724,0.718742028,-0.877572743,-0.821600739,-0.336604641
1781193318.893213,-6.112988225,0.065553191,0.000000000,,,,,
1781193318.893294,,,,1781193318.893045187,0.717874377,-0.883575563,-0.821931214,-0.336540269
1781193318.894014,-6.118533378,0.089695183,0.000000000,,,,,
1781193318.894163,,,,1781193318.893900633,0.716997962,-0.889603389,-0.822262678,-0.336451904
1781193318.895192,-6.124099982,0.113894854,0.000000000,,,,,
1781193318.895275,,,,1781193318.894835949,0.716127410,-0.895556498,-0.822589628,-0.336341189
1781193318.896044,-6.129594853,0.137749583,0.000000000,,,,,
1781193318.896386,,,,1781193318.895939827,0.715189822,-0.901928438,-0.822939118,-0.336197993
1781193318.896962,-6.135478917,0.163253820,0.000000000,,,,,
1781193318.897111,,,,1781193318.896887064,0.714297627,-0.907957405,-0.823269322,-0.336037573
1781193318.897854,-6.141040383,0.187329897,0.000000000,,,,,
1781193318.897940,,,,1781193318.897734642,0.713408729,-0.913930243,-0.823595979,-0.335855374
1781193318.898772,-6.146547369,0.211140072,0.000000000,,,,,
1781193318.898815,,,,1781193318.898694277,0.712497828,-0.920015896,-0.823928300,-0.335646326
1781193318.899926,-6.152157386,0.235364527,0.000000000,,,,,
1781193318.900097,,,,1781193318.899871349,0.711523619,-0.926484957,-0.824280975,-0.335398838
1781193318.900872,-6.158122710,0.261087442,0.000000000,,,,,
1781193318.900919,,,,1781193318.900766373,0.710608852,-0.932525805,-0.824609735,-0.335142722
1781193318.901817,-6.163686100,0.285052352,0.000000000,,,,,
1781193318.901855,,,,1781193318.901756763,0.709671655,-0.938679752,-0.824944065,-0.334858120
1781193318.902820,-6.169352405,0.309432274,0.000000000,,,,,
1781193318.902867,,,,1781193318.902737617,0.708739200,-0.944768700,-0.825274257,-0.334552721
1781193318.903887,-6.174955615,0.333515339,0.000000000,,,,,
1781193318.903938,,,,1781193318.903706551,0.707803509,-0.950845239,-0.825603155,-0.334224521
1781193318.906862,-6.180544680,0.357513112,0.000000000,,,,,
1781193318.906966,,,,1781193318.906681538,0.705344416,-0.966569441,-0.826451156,-0.333314956
1781193318.908333,-6.195260790,0.420376945,0.000000000,,,,,
1781193318.908485,,,,1781193318.908042669,0.703966500,-0.975321987,-0.826921218,-0.332721055
1781193318.909293,-6.203332236,0.454881046,0.000000000,,,,,
1781193318.909399,,,,1781193318.909021139,0.702882093,-0.982171037,-0.827288018,-0.332218825
1781193318.910556,-6.209620730,0.481753889,0.000000000,,,,,
1781193318.910663,,,,1781193318.909952164,0.701917209,-0.988233937,-0.827611928,-0.331748454
1781193318.911190,,,,1781193318.910901785,0.700939889,-0.994342709,-0.827937509,-0.331251627
1781193318.911311,-6.215175778,0.505480226,0.000000000,,,,,
1781193318.912399,-6.220770163,0.529357464,0.000000000,,,,,
1781193318.912538,,,,1781193318.912123919,0.699882942,-1.000911742,-0.828286715,-0.330692634
1781193318.913446,-6.226787595,0.555018728,0.000000000,,,,,
1781193318.913555,,,,1781193318.913114071,0.698758134,-1.007861055,-0.828655088,-0.330073214
1781193318.914231,-6.233153556,0.582144547,0.000000000,,,,,
1781193318.914387,,,,1781193318.913910866,0.697906810,-1.013098880,-0.828932043,-0.329584028
1781193318.915182,-6.237933158,0.602511392,0.000000000,,,,,
1781193318.915297,,,,1781193318.914968491,0.696885950,-1.019346077,-0.829261512,-0.328980622
1781193318.916849,,,,1781193318.915915966,0.695861722,-1.025581476,-0.829589434,-0.328354635
1781193318.916942,-6.243641283,0.626814667,0.000000000,,,,,
1781193318.916949,,,,1781193318.916795015,0.694938669,-1.031175549,-0.829882838,-0.327771855
1781193318.916956,-6.249334595,0.651043333,0.000000000,,,,,
1781193318.918068,-6.254432783,0.672735158,0.000000000,,,,,
1781193318.918134,,,,1781193318.917853355,0.693757331,-1.038291662,-0.830254896,-0.327006437
1781193318.919102,-6.260931858,0.700362393,0.000000000,,,,,
1781193318.919170,,,,1781193318.918836355,0.692754416,-1.044304448,-0.830568296,-0.326333832
1781193318.920082,-6.266407507,0.723639478,0.000000000,,,,,
1781193318.920177,,,,1781193318.919878244,0.691706002,-1.050558065,-0.830893243,-0.325611670
1781193318.920982,-6.272100731,0.747832636,0.000000000,,,,,
1781193318.921040,,,,1781193318.920829058,0.690644302,-1.056858899,-0.831219592,-0.324860411
1781193318.921926,-6.277832842,0.772184725,0.000000000,,,,,
1781193318.921964,,,,1781193318.921804667,0.689591330,-1.063077054,-0.831540606,-0.324095567
1781193318.923007,-6.283484203,0.796189725,0.000000000,,,,,
1781193318.923072,,,,1781193318.922855377,0.688479981,-1.069605764,-0.831876491,-0.323268305
1781193318.923920,-6.289416114,0.821380037,0.000000000,,,,,
1781193318.923991,,,,1781193318.923768520,0.687442468,-1.075672063,-0.832187527,-0.322476063
1781193318.925265,-6.294918275,0.844746634,0.000000000,,,,,
1781193318.925343,,,,1781193318.925134182,0.686135499,-1.083266926,-0.832575367,-0.321456870
1781193318.926231,-6.301819646,0.874039074,0.000000000,,,,,
1781193318.926307,,,,1781193318.925974846,0.685253087,-1.088376190,-0.832835417,-0.320748234
1781193318.927032,-6.306436514,0.893651182,0.000000000,,,,,
1781193318.927191,,,,1781193318.926826477,0.684157729,-1.094686498,-0.833155467,-0.319854034
1781193318.928420,-6.312146557,0.917898420,0.000000000,,,,,
1781193318.928836,,,,1781193318.927891254,0.683086666,-1.100827971,-0.833465804,-0.318960955
1781193318.929285,-6.317696682,0.941470035,0.000000000,,,,,
1781193318.929353,,,,1781193318.929041386,0.681861094,-1.107817207,-0.833817517,-0.317919411
1781193318.930256,-6.324016190,0.968305750,0.000000000,,,,,
1781193318.930315,,,,1781193318.930139542,0.680797666,-1.113854916,-0.834120160,-0.316994944
1781193318.931053,-6.329459802,0.991433766,0.000000000,,,,,
1781193318.931107,,,,1781193318.930924416,0.679738161,-1.119843338,-0.834419188,-0.316056929
1781193318.932117,-6.334853008,1.014353207,0.000000000,,,,,
1781193318.932159,,,,1781193318.931998014,0.678532328,-1.126623576,-0.834756304,-0.314971260
1781193318.932883,-6.340961486,1.040313126,0.000000000,,,,,
1781193318.932906,,,,1781193318.932777882,0.677483830,-1.132494234,-0.835047022,-0.314008106
1781193318.933960,-6.346235610,1.062741384,0.000000000,,,,,
1781193318.933994,,,,1781193318.933838367,0.676306347,-1.139054573,-0.835370488,-0.312909511
1781193318.934916,-6.352130143,1.087811717,0.000000000,,,,,
1781193318.934957,,,,1781193318.934843302,0.675176226,-1.145322391,-0.835678185,-0.311836138
1781193318.936017,-6.357751979,1.111734978,0.000000000,,,,,
1781193318.936069,,,,1781193318.935956240,0.673978030,-1.151935464,-0.836001342,-0.310679757
1781193318.936879,-6.363679864,1.136970106,0.000000000,,,,,
1781193318.936946,,,,1781193318.936768293,0.672835808,-1.158211293,-0.836306627,-0.309558482
1781193318.937988,-6.369294738,1.160888268,0.000000000,,,,,
1781193318.938051,,,,1781193318.937825680,0.671689102,-1.164483354,-0.836610334,-0.308415316
1781193318.940699,-6.374899045,1.184775133,0.000000000,,,,,
1781193318.940771,,,,1781193318.940472841,0.668846235,-1.179843852,-0.837346591,-0.305560567
1781193318.940943,-6.388821319,1.244006502,0.000000000,,,,,
1781193318.940962,,,,1781193318.940855265,0.668006591,-1.184373111,-0.837562588,-0.304678648
1781193318.942660,-6.392835557,1.261164741,0.000000000,,,,,
1781193318.942752,,,,1781193318.942290306,0.666670438,-1.191541813,-0.837902658,-0.303264422
1781193318.942977,-6.399211726,1.288414692,0.000000000,,,,,
1781193318.943079,,,,1781193318.942864895,0.665735769,-1.196540513,-0.838138765,-0.302257985
1781193318.944380,-6.403633880,1.307342335,0.000000000,,,,,
1781193318.944479,,,,1781193318.944129229,0.664452520,-1.203369220,-0.838459600,-0.300863862
1781193318.945020,-6.409686981,1.333256196,0.000000000,,,,,
1781193318.945107,,,,1781193318.944877625,0.663359669,-1.209162346,-0.838730434,-0.299658854
1781193318.946176,-6.414804575,1.355192704,0.000000000,,,,,
1781193318.946228,,,,1781193318.946069956,0.662023294,-1.216210946,-0.839058064,-0.298169766
1781193318.947066,-6.421035776,1.381917798,0.000000000,,,,,
1781193318.947145,,,,1781193318.946972370,0.660836303,-1.222445753,-0.839346283,-0.296827928
1781193318.948018,-6.426530072,1.405513958,0.000000000,,,,,
1781193318.948133,,,,1781193318.947871447,0.659687930,-1.228453350,-0.839622533,-0.295514036
1781193318.949092,-6.431813623,1.428230185,0.000000000,,,,,
1781193318.949161,,,,1781193318.948844433,0.658472099,-1.234786429,-0.839912126,-0.294107731
1781193318.950025,-6.437377738,1.452176053,0.000000000,,,,,
1781193318.950067,,,,1781193318.949879885,0.657207069,-1.241346626,-0.840210336,-0.292627849
1781193318.950823,-6.443133794,1.476975402,0.000000000,,,,,
1781193318.950873,,,,1781193318.950708866,0.656000437,-1.247578289,-0.840491978,-0.291199349
1781193318.951967,-6.448588675,1.500508552,0.000000000,,,,,
1781193318.952030,,,,1781193318.951715946,0.654742403,-1.254047378,-0.840782593,-0.289694071
1781193318.952859,-6.454243749,1.524934253,0.000000000,,,,,
1781193318.952921,,,,1781193318.952704430,0.653490835,-1.260456113,-0.841068741,-0.288179889
1781193318.953880,-6.459835078,1.549117282,0.000000000,,,,,
1781193318.954063,,,,1781193318.953718662,0.652217000,-1.266951044,-0.841356921,-0.286622355
1781193318.954886,-6.465491768,1.573616167,0.000000000,,,,,
1781193318.954921,,,,1781193318.954735518,0.650944312,-1.273412857,-0.841641808,-0.285049634
1781193318.955867,-6.471108330,1.597976597,0.000000000,,,,,
1781193318.955894,,,,1781193318.955726862,0.649664296,-1.279884632,-0.841925289,-0.283451493
1781193318.956907,-6.476722503,1.622362856,0.000000000,,,,,
1781193318.956976,,,,1781193318.956792593,0.648349030,-1.286506142,-0.842213381,-0.281792862
1781193318.958011,-6.482456363,1.647306556,0.000000000,,,,,
1781193318.958084,,,,1781193318.957823515,0.647040310,-1.293067068,-0.842496898,-0.280125615
1781193318.959069,-6.488125141,1.672007680,0.000000000,,,,,
1781193318.959160,,,,1781193318.958906412,0.645734000,-1.299588750,-0.842776783,-0.278444960
1781193318.960046,-6.493747560,1.696547890,0.000000000,,,,,
1781193318.960120,,,,1781193318.959941387,0.644338195,-1.306526235,-0.843072319,-0.276632482
1781193318.961124,-6.499719556,1.722656104,0.000000000,,,,,
1781193318.961209,,,,1781193318.961000204,0.642990140,-1.313198476,-0.843354478,-0.274864101
1781193318.961795,-6.505447073,1.747743989,0.000000000,,,,,
1781193318.961849,,,,1781193318.961716652,0.641854153,-1.318802125,-0.843589943,-0.273358633
1781193318.962774,-6.510237643,1.768771724,0.000000000,,,,,
1781193318.962819,,,,1781193318.962698698,0.640528477,-1.325314140,-0.843861607,-0.271589378
1781193318.963813,-6.515802172,1.793231037,0.000000000,,,,,
1781193318.963857,,,,1781193318.963703156,0.639201217,-1.331807691,-0.844130488,-0.269802271
1781193318.964880,-6.521337709,1.817609572,0.000000000,,,,,
1781193318.964948,,,,1781193318.964781761,0.637831836,-1.338479587,-0.844404617,-0.267942698
1781193318.966448,-6.527013346,1.842653173,0.000000000,,,,,
1781193318.966547,,,,1781193318.966255903,0.636334662,-1.345741072,-0.844700430,-0.265892695
1781193318.966982,-6.533180990,1.869920721,0.000000000,,,,,
1781193318.967055,,,,1781193318.966818333,0.635141497,-1.351508819,-0.844933713,-0.264241856
1781193318.968166,-6.538054220,1.891522217,0.000000000,,,,,
1781193318.968241,,,,1781193318.968022585,0.633724578,-1.358328885,-0.845207294,-0.262268745
1781193318.969171,-6.543813584,1.917094177,0.000000000,,,,,
1781193318.969286,,,,1781193318.968880892,0.632374485,-1.364802170,-0.845464860,-0.260372313
1781193318.969959,-6.549262123,1.941343052,0.000000000,,,,,
1781193318.970025,,,,1781193318.969815016,0.631017115,-1.371284977,-0.845720688,-0.258450669
1781193318.971754,-6.554704427,1.965617938,0.000000000,,,,,
1781193318.971835,,,,1781193318.971076488,0.629571930,-1.378158469,-0.845989547,-0.256389453
1781193318.972969,-6.560462905,1.991359554,0.000000000,,,,,
1781193318.973050,,,,1781193318.972763300,0.627096351,-1.389843913,-0.846439908,-0.252842460
1781193318.973319,-6.570300530,2.035402632,0.000000000,,,,,
1781193318.973365,,,,1781193318.973167896,0.626295439,-1.393619858,-0.846584544,-0.251672716
1781193318.974150,-6.573422371,2.049462425,0.000000000,,,,,
1781193318.974292,,,,1781193318.973825932,0.625492925,-1.397394929,-0.846728402,-0.250495724
1781193318.975173,-6.576538396,2.063516158,0.000000000,,,,,
1781193318.975280,,,,1781193318.974858761,0.624110797,-1.403869616,-0.846973018,-0.248464165
1781193318.976291,-6.581897380,2.087707984,0.000000000,,,,,
1781193318.976410,,,,1781193318.976042747,0.622624076,-1.410805685,-0.847232534,-0.246264118
1781193318.977049,-6.587625666,2.113630386,0.000000000,,,,,
1781193318.977556,,,,1781193318.976852417,0.621263388,-1.417130933,-0.847467041,-0.244234671
1781193318.978054,-6.592827566,2.137239223,0.000000000,,,,,
1781193318.978104,,,,1781193318.977853537,0.619840019,-1.423722125,-0.847709079,-0.242097962
1781193318.979067,-6.598234394,2.161840536,0.000000000,,,,,
1781193318.979148,,,,1781193318.978784800,0.618426236,-1.430244414,-0.847946278,-0.239961004
1781193318.980100,-6.603567210,2.186172445,0.000000000,,,,,
1781193318.980189,,,,1781193318.979854584,0.616996383,-1.436815980,-0.848182911,-0.237785426
1781193318.981123,-6.608923656,2.210680107,0.000000000,,,,,
